id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
1600,95,21-04-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1601,51,02-03-2023,CUST-180,21200-31U1B,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
1602,90,15-04-2023,CUST-175,4410A180-K,1,3.8,3.8,STEERING BOOT,Others,Aftermarket,Mitsubishi
1603,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1604,108,06-05-2023,CUST-195,48069-33060,1,11.9,11.9,LOWER ARM,Others,Aftermarket,Toyota
1605,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1606,86,10-04-2023,CUST-182,12204-36030,1,4.7,4.7,VENTILATION VALVE,Others,OEM,Toyota
1607,21,26-01-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1608,76,30-03-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
1609,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1610,129,30-05-2023,CUST-149,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
1611,54,05-03-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
1612,67,19-03-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1613,66,18-03-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1614,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1615,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1616,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1617,55,06-03-2023,CUST-381,02-132,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
1618,65,17-03-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1619,8,11-01-2023,CUST-345,12010-EA200,1,36.1,36.1,PISTON,Others,Aftermarket,Nissan
1620,27,02-02-2023,CUST-312,16325-76010,1,0.9,0.9,THERMOSTAT GASKET,Others,OEM,Nissan
1621,5,07-01-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1622,127,28-05-2023,CUST-218,SDT10193(STD),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1623,59,11-03-2023,CUST-279,13070-ZK01B,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1624,80,03-04-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1625,67,19-03-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1626,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1627,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1628,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1629,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1630,8,11-01-2023,CUST-345,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
1631,135,06-06-2023,CUST-317,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1632,33,09-02-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
1633,55,06-03-2023,CUST-381,72-452,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
1634,2,04-01-2023,CUST-411,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1635,45,23-02-2023,CUST-204,4PK930,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1636,7,09-01-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
1637,142,14-06-2023,CUST-321,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1638,8,11-01-2023,CUST-345,10101-EA225,1,30.2,30.2,GASKET KIT,Others,Aftermarket,Nissan
1639,93,18-04-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
1640,14,18-01-2023,CUST-157,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
1641,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1642,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JACK COVER,Others,OEM,Toyota
1643,112,11-05-2023,CUST-180,21200-31U1B,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
1644,3,05-01-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
1645,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
1646,75,29-03-2023,CUST-157,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
1647,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1648,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1649,68,20-03-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
1650,120,20-05-2023,CUST-279,13070-ZK01B,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1651,18,22-01-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
1652,109,07-05-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1653,25,30-01-2023,CUST-182,12204-36030,1,4.7,4.7,VENTILATION VALVE,Others,OEM,Toyota
1654,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1655,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1656,79,02-04-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Honda
1657,45,23-02-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1658,117,16-05-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
1659,4,06-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1660,64,16-03-2023,CUST-188,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
1661,8,11-01-2023,CUST-345,12010-EA200,1,36.1,36.1,PISTON,Others,Aftermarket,Nissan
1662,114,13-05-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
1663,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1664,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
1665,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1666,36,12-02-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
1667,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
1668,1,03-01-2023,CUST-292,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
1669,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1670,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
1671,44,21-02-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
1672,69,22-03-2023,CUST-345,10101-EA225,1,30.2,30.2,GUM HOSE,Others,Aftermarket,Nissan
1673,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARM BUSH,Others,OEM,Toyota
1674,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1675,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1676,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1677,97,23-04-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
1678,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1679,95,21-04-2023,CUST-472,68173-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1680,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
1681,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1682,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
1683,52,03-03-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1684,70,23-03-2023,CUST-276,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1685,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
1686,83,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1687,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
1688,26,01-02-2023,CUST-499,R748A-STD,1,10.4,10.4,MAIN BEARING,Others,Aftermarket,Honda
1689,43,20-02-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
1690,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
1691,43,20-02-2023,CUST-355,90311-T0016,1,3.8,3.8,OIL SEAL,Others,OEM,Toyota
1692,132,02-06-2023,CUST-456,12361-31081,2,43.8,87.6,ENGINE INSULATION,Others,OEM,Toyota
1693,100,27-04-2023,CUST-399,04446-06060,1,5.2,5.2,POWER STEERING KIT,Others,OEM,Toyota
1694,39,16-02-2023,CUST-399,04446-06060,1,5.2,5.2,POWER STEERING KIT,Others,OEM,Toyota
1695,64,16-03-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
1696,79,02-04-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
1697,117,16-05-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
1698,108,06-05-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1699,52,03-03-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1700,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
1701,34,10-02-2023,CUST-472,68172-60060,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1702,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
1703,120,20-05-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
1704,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1705,93,18-04-2023,CUST-223,13091-ZK00A,1,8.2,8.2,CHAIN GUIDE,Others,OEM,Nissan
1706,49,27-02-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROL GAUGE,Others,OEM,Toyota
1707,145,18-06-2023,CUST-335,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
1708,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1709,65,17-03-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1710,80,03-04-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1711,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1712,146,19-06-2023,CUST-467,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1713,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1714,95,21-04-2023,CUST-472,68172-60060,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1715,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
1716,98,24-04-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Nissan
1717,116,15-05-2023,CUST-381,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
1718,13,17-01-2023,CUST-208,04465-33050,1,18.0,18.0,BRAKE PAD,Others,OEM,Toyota
1719,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
1720,54,05-03-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1721,7,09-01-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
1722,64,16-03-2023,CUST-188,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
1723,50,28-02-2023,CUST-265,M748A-STD,1,9.0,9.0,THRONE ARM,Others,Aftermarket,Toyota
1724,34,10-02-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1725,54,05-03-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
1726,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
1727,113,12-05-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1728,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1729,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
1730,38,14-02-2023,CUST-151,SDT10193(STD),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1731,121,21-05-2023,CUST-421,44348-35280,1,8.0,8.0,POWER STEERING HOSE,Others,OEM,Toyota
1732,22,27-01-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1733,5,07-01-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1734,137,08-06-2023,CUST-495,16325-76010,1,0.9,0.9,THERMOSTAT GASKET,Others,OEM,Nissan
1735,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1736,114,13-05-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
1737,8,11-01-2023,CUST-345,10101-EA225,1,30.2,30.2,GASKET KIT,Others,Aftermarket,Nissan
1738,107,05-05-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1739,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1740,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
1741,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1742,43,20-02-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
1743,132,02-06-2023,CUST-456,12361-31081,2,43.8,87.6,ENGMATE,Others,OEM,Toyota
1744,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1745,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1746,77,31-03-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
1747,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
1748,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1749,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1750,145,18-06-2023,CUST-335,12010-EA200,1,36.1,36.1,PISTON,Others,Aftermarket,Nissan
1751,17,21-01-2023,CUST-254,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
1752,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARM BUSH,Others,OEM,Toyota
1753,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1754,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1755,79,02-04-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
1756,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
1757,115,14-05-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
1758,128,29-05-2023,CUST-481,THREEBOND,1,9.0,9.0,GAS KIT,Others,Aftermarket,Toyota
1759,107,05-05-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1760,49,27-02-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROL GAUGE,Others,OEM,Toyota
1761,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1762,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1763,54,05-03-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
1764,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1765,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
1766,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
1767,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
1768,93,18-04-2023,CUST-223,13091-ZK00A,1,8.2,8.2,CHAIN GUIDE,Others,OEM,Nissan
1769,75,29-03-2023,CUST-157,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
1770,38,14-02-2023,CUST-151,SDT10193(STD),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
1771,76,30-03-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
1772,18,22-01-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
1773,145,18-06-2023,CUST-335,SWN30131,1,9.5,9.5,PETROL GAUGE,Others,Aftermarket,Nissan
1774,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1775,50,28-02-2023,CUST-265,M748A-STD,1,9.0,9.0,THRUST WASHER,Others,OEM,Toyota
1776,141,13-06-2023,CUST-403,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1777,12,15-01-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
1778,138,09-06-2023,CUST-212,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
1779,109,07-05-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1780,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1781,33,09-02-2023,Cust-168,04465-06090,1,23.8,23.8,Brake pad,Others,OEM,Toyota
1782,107,05-05-2023,CUST-370,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1783,109,07-05-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1784,67,19-03-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
1785,135,06-06-2023,CUST-317,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1786,16,20-01-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
1787,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1788,102,29-04-2023,CUST-427,SWT10236ZZ-STD,1,17.1,17.1,PISTON RING,Others,Aftermarket,Toyota
1789,93,18-04-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
1790,124,24-05-2023,CUST-268,12262-31070,1,9.0,9.0,VENTILATION VALVE,Others,OEM,Toyota
1791,22,27-01-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
1792,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARM BUSH,Others,OEM,Toyota
1793,76,30-03-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
1794,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
1795,29,04-02-2023,CUST-175,4410A180-K,1,3.8,3.8,STEERING BOOT,Others,Aftermarket,Mitsubishi
1796,131,01-06-2023,CUST-245,17801-31131,1,11.9,11.9,air filter,Others,OEM,Toyota
1797,80,03-04-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1798,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
1799,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
1800,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1801,130,31-05-2023,CUST-309,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
1802,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
1803,121,21-05-2023,CUST-421,44348-35280,1,8.0,8.0,POWER STEERING HOSE,Others,OEM,Toyota
1804,73,26-03-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
1805,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1806,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1807,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1808,62,14-03-2023,CUST-292,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
1809,12,15-01-2023,CUST-314,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
1810,146,19-06-2023,CUST-467,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1811,130,31-05-2023,CUST-309,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
1812,55,06-03-2023,CUST-381,02-132,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
1813,88,13-04-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
1814,19,23-01-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
1815,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1816,20,24-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
1817,141,13-06-2023,CUST-403,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1818,27,02-02-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
1819,27,02-02-2023,CUST-312,16325-76010,1,0.9,0.9,THERMOSTAT GASKET,Others,OEM,Nissan
1820,102,29-04-2023,CUST-427,SWT10236ZZ-STD,1,17.1,17.1,PISTON RING,Others,Aftermarket,Toyota
1821,126,27-05-2023,CUST-338,CB1232(STD),1,7.1,7.1,CON ROD BEARING(U),Others,Aftermarket,Honda
1822,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
1823,3,05-01-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
1824,28,03-02-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
1825,149,19-06-2023,CUST-467,THREEBOND,1,9.0,9.0,GASKET SEALANT,Others,Aftermarket,Generic
1826,66,18-03-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
1827,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1828,10,13-01-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
1829,81,04-04-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
1830,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
1831,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
1832,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
1833,131,01-06-2023,CUST-245,17801-31131,1,11.9,11.9,air filter,Others,OEM,Toyota
1834,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
1835,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1836,43,20-02-2023,CUST-355,90311-T0016,1,3.8,3.8,OIL SEAL,Others,OEM,Toyota
1837,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
1838,14,18-01-2023,CUST-157,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
1839,32,07-02-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
1840,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
1841,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
1842,124,24-05-2023,CUST-278,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
1843,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
